Customer Review Final,Emotion Encoded
"[""cocok"", ""bersihin"", ""layar"", ""hp"", ""cepat"", ""kotor"", ""kena"", ""keringat"", ""gara"", ""gara"", ""main"", ""game"", ""dipakai"", ""telepon"", ""cairan"", ""pembersihnya"", ""bening"", ""disemprotkan"", ""bentuknya"", ""embun"", ""gitu"", ""engga"", ""berbau"", ""bentuk"", ""alatnya"", ""compact"", ""sekilas"", ""vape"", ""ukurannya"", ""awkward"", ""disimpan"", ""saku"", ""engga"", ""engga"", ""pengirimannya"", ""cepat"", ""overall"", ""puas"", ""belanja"", ""barang""]",2
"[""barang"", ""nya"", ""sesuai"", ""deskripsi"", ""foto"", ""bener"", ""bersih"", ""coba"", ""dpat"", ""bebas"", ""ongkir"", ""jga"", ""cpat"", ""smpai"", ""terimakasih"", ""tokopedia"", ""seller""]",2
"[""cepat"", ""pengirimannya"", ""coba"", ""produk"", ""sesuai"", ""deskripsi"", ""praktis"", ""dibawa"", ""kemana"", ""skrg"", ""sudh"", ""gk"", ""layar"", ""hp"", ""yg"", ""kotor"", ""brminyak""]",2
"[""alhamdulillah"", ""pengiriman"", ""pecah"", ""aman"", ""tujuan""]",2
"[""bagus"", ""pengiriman"", ""rapi"", ""ga"", ""sameday"", ""ya"", ""kayanya"", ""kemarin"", ""same"", ""day"", ""suka"", ""sellernya"", ""sesuai"", ""ekspetasi""]",2
"[""bagus"", ""bgt"", ""seller"", ""baikbgt"", ""tolong"", ""kirim"", ""buru"", ""kado"", ""lgsg"", ""dikirim"", ""hasil"", ""cetak"", ""fotonya"", ""jg"", ""bagusbgt""]",2
"[""baguuus"", ""kuat"", ""kokoh"", ""emang"", ""gabisa"", ""sejajar"", ""lurus"", ""foto"", ""keliatan"", ""kaki"", ""bawahnya"", ""dinaikin"", ""dikit"", ""hp"", ""nya"", ""overall"", ""okee""]",2
"[""kualitas"", ""bagus"", ""pengirman"", ""cepat"", ""pelayanan"", ""terima"", ""kasih""]",2
"[""isi"", ""lengkap"", ""yg"", ""patah"", ""dusnya"", ""dirakit"", ""berfungsi""]",2
"[""harga"", ""flash"", ""sale"", ""kualitas"", ""barang"", ""nya"", ""bagus"", ""struktur"", ""nya"", ""kokoh"", ""utk"", ""smartphone"", ""nya""]",2
"[""barang"", ""pelayanan"", ""cepat"", ""packing"", ""aman"", ""barang"", ""sesuai"", ""deskripsi"", ""terimakasih"", ""sukses"", ""yaa""]",2
"[""gimbal"", ""cocok"", ""utk"", ""iphone"", ""hp"", ""flagship"", ""memiliki"", ""stabilisasi"", ""bagus"", ""gimbal"", ""penambah"", ""support"", ""lbh"", ""stabil"", ""samsung"", ""note"", ""berfungsi"", ""catatan"", ""tdk"", ""casing"", ""casing"", ""bantalan"", ""pad"", ""nya"", ""dilepas"", ""bs"", ""foto"", ""fungsi"", ""zoom"", ""berfungsi"", ""fungsi"", ""mode"", ""video"", ""kamera"", ""berfungsi"", ""ganti"", ""kamera"", ""dg"", ""berfungsi"", ""hp"", ""murah"", ""xiaomi"", ""note"", ""gambarnya"", ""goyang"", ""ketimbang"", ""pake"", ""hp"", ""flagship"", ""stabilisasi"", ""tongkat"", ""tongsis"", ""dipanjangkan"", ""direkomendasikan"", ""berjalan"", ""hasilnya"", ""stabil"", ""tongsisnya"", ""dimajukan"", ""cm"", ""hasilnya"", ""ga"", ""bgt"", ""stabil""]",2
"[""barang"", ""pelayanan"", ""cepat"", ""packing"", ""aman"", ""barang"", ""sesuai"", ""deskripsi"", ""terimakasih"", ""sukses"", ""yaa""]",2
"[""produk"", ""sesuai"", ""deskripsi"", ""fitur"", ""berfungsi"", ""walopun"", ""packing"", ""sederhana"", ""n"", ""kreseknya"", ""jebol"", ""karna"", ""but"", ""over"", ""all"", ""barang"", ""berfungsi"", ""thx"", ""recomended"", ""seller""]",3
"[""pengantaran"", ""packaging"", ""rapih"", ""barang"", ""kondisi"", ""bagus""]",2
"[""mantap"", ""sesuai"", ""normal"", ""semoga"", ""awet"", ""batrainya"", ""cr"", ""langsung"", ""include""]",3
"[""paket"", ""sesuai"", ""pesanan"", ""remote"", ""shutter"", ""nya"", ""berfungsi"", ""ribet"", ""kalok"", ""dipakai"", ""praktis"", ""dibawa"", ""kemana""]",2
"[""terimakasih"", ""barangnya"", ""sudahsampai"", ""bagus"", ""berguna"", ""baget"", ""sihh"", ""pengiriman"", ""cepat""]",2
"[""pengiriman"", ""cepat"", ""pengemasan"", ""aman"", ""mudah"", ""dipasang"", ""bonus"", ""backgroundnya"", ""hasil"", ""fotonya"", ""memuaskan"", ""ketahanan"", ""bahannya"", ""copot"", ""pasang"", ""berulang"", ""kali"", ""bagus"", ""memuaskan""]",2
"[""barang"", ""rumah"", ""kerusakan"", ""pengiriman"", ""dicoba"", ""memuaskan"", ""terima"", ""kasih""]",2
"[""senang"", ""produknya"", ""dipaketkan"", ""rapi"", ""cacat"", ""recommended""]",2
"[""pengiriman"", ""cepat"", ""harganya"", ""murah"", ""kualitas"", ""oke"", ""diplastik"", ""foto"", ""dikeluarin"", ""plastik"", ""pembungkusnya"", ""kainnya"", ""lembut"", ""berukuran"", ""mudah"", ""dibawa""]",2
"[""respon"", ""pengiriman"", ""cepat"", ""rekomen"", ""belanja"", ""toko""]",3
"[""respon"", ""seller"", ""proses"", ""pengiriman"", ""kurir"", ""pengiriman"", ""cepat"", ""produk"", ""stock"", ""semoga"", ""cocok"", ""pakai""]",2
"[""senang"", ""produk"", ""packingnya"", ""dilakban"", ""lakban"", ""dimasukkan"", ""plastik"", ""pack""]",2
"[""barang"", ""kondisi"", ""prima"", ""nyampenya"", ""cepet"", ""sehari"", ""terima"", ""kasih"", ""seller""]",2
"[""produk"", ""sesuai"", ""deskripsi"", ""pemasangan"", ""mudah"", ""kualitas"", ""gambar"", ""bagus"", ""pakai"", ""aplikasi"", ""v"", ""pro""]",2
"[""kendala"", ""normal"", ""makasih"", ""respon"", ""toko"", ""percakapan""]",2
"[""barang"", ""ok"", ""pengiriman"", ""lamaa"", ""konfirmasi"", ""aja"", ""butuh"", ""packing"", ""ga"", ""banget"", ""ga"", ""pake"", ""buble""]",2
"[""pembelian"", ""sayang"", ""kabel"", ""ga"", ""sesuai"", ""beli"", ""kabel"", ""produk"", ""ok"", ""berfungsi"", ""terima"", ""kasih""]",2
"[""brg"", ""berfungsi"", ""dg"", ""terkendala"", ""diawal"", ""pengoprasian"", ""tp"", ""stlah"", ""jam"", ""mncba"", ""smoga"", ""awet""]",2
"[""pesen"", ""jam"", ""jam"", ""barang"", ""udah"", ""sampe"", ""pake"", ""gosend"", ""instant"", ""dapet"", ""potongan"", ""gosend"", ""instant"", ""rb"", ""cuman"", ""bayar"", ""harga"", ""refill"", ""instaxnya"", ""doang"", ""thankyou"", ""kakk""]",2
"[""uda"", ""x"", ""beli"", ""toko"", ""puas"", ""banget"", ""banget"", ""adminnya"", ""banget"", ""karna"", ""butuh"", ""cepet"", ""response"", ""thank"", ""you""]",3
"[""krn"", ""pesannya"", ""barengan"", ""packing"", ""tp"", ""sbnernya"", ""bs"", ""suapaya"", ""aman"", ""bubble"", ""wrap"", ""aja"", ""ya"", ""pake"", ""grab"", ""express"", ""klo"", ""masukin"", ""kantong"", ""doang"", ""kyknya"", ""aman"", ""aja"", ""produk"", ""bagus"", ""ga"", ""kerusakan"", ""respon"", ""penjual"", ""cepat""]",2
"[""transfer"", ""jam"", ""barang"", ""nyampe"", ""cepat"", ""bat"", ""ya"", ""harga"", ""go"", ""send"", ""sdikit"", ""rada"", ""mahal"", ""recommended"", ""seller"", ""nih"", ""gaes"", ""makasih"", ""ya"", ""sis"", ""semoga"", ""diskon"", ""d""]",2
"[""respon"", ""cepat"", ""gosend"", ""pamulang"", ""cepat"", ""diandalkan"", ""dibutuhkan"", ""kualitas"", ""okeee"", ""bgt"", ""harga"", ""segitu"", ""hasil"", ""memuaskan"", ""thank"", ""youuu""]",2
"[""penjual"", ""menjaga"", ""kualitas"", ""barang"", ""pengirimannya"", ""cepat"", ""kali"", ""pesen"", ""terimakasih"", ""ya""]",3
"[""beli"", ""sepaket"", ""standnya"", ""sampe"", ""kupang"", ""ntt"", ""krn"", ""buru"", ""free"", ""ongkir"", ""wkwk"", ""kainnya"", ""emg"", ""tipe"", ""kasar"", ""tangan"", ""cocok"", ""dipake"", ""green"", ""screen"", ""krn"", ""ga"", ""gampang"", ""robek"", ""n"", ""kotor"", ""pake"", ""rekam"", ""video"", ""ngejreng"", ""pas"", ""kalo"", ""beli"", ""standnya"", ""lupa"", ""beli"", ""jepitnya""]",2
"[""green"", ""screen"", ""nyampe"", ""bahan"", ""tebal"", ""ntah"", ""positiveie"", ""bag"", ""yg"", ""bagus"", ""warna"", ""hijau"", ""cerah"", ""oke"", ""green"", ""screen""]",2
"[""barang"", ""dikirim"", ""mantapp"", ""bahannya"", ""tebal"", ""tahan"", ""air"", ""cocok"", ""utk"", ""air"", ""seller"", ""fast"", ""respon"", ""thx"", ""u""]",3
"[""lumayan"", ""ckup"", ""bgus"", ""sesuai"", ""hrga"", ""ya"", ""agk"", ""tipis"", ""yg"", ""hitam"", ""tp"", ""bgus"", ""semoga"", ""gk"", ""rembes"", ""dpake"", ""hujan""]",2
"[""kualitas"", ""mantap"", ""kotor"", ""goresan"", ""tp"", ""udah"", ""uji"", ""coba"", ""aman"", ""kiriman"", ""cepat"", ""ga"", ""nunggu"", ""pokoknya"", ""best"", ""recomend""]",3
"[""kualitas"", ""barang"", ""sesuai"", ""harganya"", ""bagus"", ""dibagian"", ""memasang"", ""kepala"", ""pegangan"", ""ponsel"", ""yg"", ""menekan"", ""kepalanya"", ""mur"", ""nya""]",2
"[""tripodnya"", ""berkualitas"", ""produk"", ""sesuai"", ""deskripsi"", ""packingnya"", ""aman"", ""sayang"", ""gak"", ""tau"", ""tengahnya"", ""gak"", ""pasang"", ""gak"", ""ngait"", ""aluminiumnya"", ""lepas"", ""gak"", ""nahan"", ""beban"", ""hp"", ""bs"", ""lem"", ""dlu"", ""bru"", ""pakai"", ""thank"", ""s"", ""tokopedia"", ""toko"", ""yg"", ""terkait"", ""smga"", ""lancar"", ""usahanya"", ""overall"", ""bgs""]",2
"[""bagus"", ""tripod"", ""nya"", ""kokoh"", ""pengemasan"", ""aman"", ""rapih"", ""pokoknya"", ""seneeeeeng"", ""bgt"", ""makasih"", ""tokopedia""]",2
"[""lumayan"", ""pengguna"", ""cuman"", ""bayar"", ""ongkir"", ""ribu"", ""pengiriman"", ""cepet"", ""kualitas"", ""harga"", ""hp"", ""oke"", ""ga"", ""angin"", ""kenceng"", ""materialnya"", ""harga"", ""nya"", ""dslr"", ""gak"", ""rekomen""]",1
"[""diterima"", ""packingnya"", ""rapih"", ""tebal"", ""bungkusnya"", ""double"", ""buble"", ""warping"", ""jd"", ""aman"", ""isinya"", ""sellernya"", ""fast"", ""respon"", ""fast"", ""delivery"", ""positive"", ""job"", ""mksh"", ""agan"", ""sellernya"", ""abang"", ""kurir"", ""yg"", ""ramah""]",2
"[""respon"", ""admin"", ""oke"", ""ekspedisi"", ""kurir"", ""aman"", ""packing"", ""ergonomis"", ""selamat"", ""tujuan"", ""minus"", ""perbandingan"", ""barang"", ""sesuai"", ""foto"", ""testi"", ""harga"", ""barang"", ""sesuai"", ""baterai"", ""normal"", ""ya"", ""gan""]",2
"[""packing"", ""bagus"", ""reson"", ""penjual"", ""cepat"", ""baterai"", ""dicoba"", ""berfungsi"", ""normal"", ""ngerekam"", ""video"", ""ngedrop"", ""auto"", ""kamera"", ""mati"", ""dicas"", ""semoga"", ""normal""]",2
"[""pengiriman"", ""cepat"", ""packaging"", ""oke"", ""seller"", ""ramah"", ""recommended"", ""sih"", ""udah"", ""berkali"", ""kali"", ""beli"", ""kualitas"", ""oke"", ""mantapp"", ""min"", ""tingkatkan""]",3
"[""seret"", ""kalo"", ""dipadukan"", ""produk"", ""original"", ""pake"", ""kekuatan"", ""masuk"", ""overall"", ""puas"", ""produk"", ""bahan"", ""finishing"", ""bagus"", ""haturnuhun""]",2
"[""barang"", ""aman"", ""rapih"", ""mantap"", ""gan"", ""dapet"", ""bonus"", ""the"", ""bast"", ""pokoknya"", ""wajib"", ""blanja"", ""olshop"", ""boz"", ""makasih"", ""barangnya""]",3
"[""produk"", ""dikemas"", ""rapi"", ""kedap"", ""sesuai"", ""deskripsi"", ""cacat"", ""harga"", ""produk"", ""yg"", ""ditawarkan"", ""wajar"", ""response"", ""seller"", ""cepat"", ""pengiriman"", ""relatif"", ""cepat"", ""terima"", ""kasih"", ""sukses""]",2
"[""kemasan"", ""bubble"", ""wrap"", ""rapih"", ""kardusnya"", ""penyok"", ""arm"", ""bracket"", ""nya"", ""langsung"", ""dipasang"", ""tripodnya"", ""kokoh"", ""produk"", ""sesuai""]",2
"[""pro"", ""harga"", ""kaget"", ""flash"", ""sale"", ""respon"", ""seller"", ""cepat"", ""dlm"", ""proses"", ""konstruksi"", ""nya"", ""logam"", ""kecuali"", ""mic"", ""holder"", ""con"", ""base"", ""plate"", ""tipis"", ""baut"", ""ball"", ""head"", ""presisi"", ""ganti"", ""modif"", ""baut"", ""konektor"", ""arm"", ""uk"", ""x"", ""tpi"", ""bkn"", ""jd"", ""compactible"", ""holder"", ""hp"", ""jd"", ""kl"", ""hp"", ""berat"", ""suka"", ""jatuh"", ""posisi"", ""menghadap""]",2
"[""packing"", ""kemasan"", ""aman"", ""order"", ""sesuai"", ""diterima"", ""komplit"", ""terima"", ""kasih"", ""semoga"", ""batere"", ""awet""]",2
"[""udah"", ""tes"", ""baterai"", ""compatibel"", ""ane"", ""pake"", ""dslr"", ""d""]",2
"[""mantap"", ""barang"", ""ga"", ""mengecewakan"", ""sumpah"", ""sony"", ""a"", ""ku"", ""awet"", ""jg"", ""btrenya"", ""btre"", ""ori""]",2
"[""mantap"", ""harga"", ""kualitas"", ""sebanding"", ""worth"", ""it"", ""battery"", ""ori"", ""nya"", ""btw"", ""beda"", ""durasi"", ""battery"", ""ny"", ""cm"", ""beda"", ""belasan"", ""menit"", ""tp"", ""harganya"", ""beda"", ""ratusan"", ""ribu"", ""mending"", ""pake"", ""battery"", ""powerextra"", ""tp"", ""beli""]",2
"[""penantian"", ""barang"", ""udah"", ""cek"", ""kondisi"", ""baterai"", ""aman"", ""charger"", ""aman"", ""all"", ""safe"", ""terima"", ""kasih""]",2
"[""plastiknya"", ""tebal"", ""desainnya"", ""keliatan"", ""kokoh"", ""langsung"", ""dipakai"", ""utk"", ""zoom"", ""hape"", ""stabil"", ""mudah"", ""an"", ""awet""]",2
"[""sesuai"", ""harga"", ""yg"", ""pelayanan"", ""cepat"", ""yg"", ""dropshiper"", ""terbantu"", ""terima"", ""kasih"", ""ka""]",2
"[""kainnya"", ""tebel"", ""murah"", ""manfaat"", ""utk"", ""menutup"", ""latar"", ""zoom"", ""meeting"", ""pengiriman"", ""cepat"", ""makasih""]",2
"[""luarbiasaaa"", ""udh"", ""x"", ""beli"", ""toko"", ""penjualnya"", ""ngerti"", ""kebutuhan"", ""sy"", ""butuh"", ""urgent"", ""minggu"", ""dihandle"", ""pdhl"", ""hrsnya"", ""libur"", ""pake"", ""sameday"", ""tp"", ""nyampenya"", ""ekspress"", ""jaksel"", ""bekasi"", ""puji"", ""tuhan"", ""thanks"", ""so"", ""much"", ""seller"", ""kurir"", ""sameday"", ""gbu""]",3
"[""mantap"", ""hijau"", ""terang"", ""cuman"", ""sayang"", ""kelipet"", ""kotak"", ""kotak"", ""gatau"", ""ngelurusinnya"", ""gimana"", ""disetrika"", ""kayaknya"", ""lengket""]",2
"[""kesekian"", ""kalinya"", ""pesen"", ""green"", ""screen"", ""puas"", ""pelayanan"", ""produknya""]",3
"[""seller"", ""ramah"", ""pengirimannya"", ""cepat"", ""barangnya"", ""mantap"", ""positive"", ""banget"", ""tokonya""]",2
"[""dikecewakan"", ""toko"", ""pokoknya"", ""urusan"", ""videografi"", ""fotografi"", ""senang"", ""belanja""]",2
"[""flash"", ""yg"", ""simple"", ""pengaturannya"", ""harga"", ""terjangkau"", ""pemula"", ""oke"", ""sayang"", ""pro"", ""hehehe""]",2
"[""kameranya"", ""bagus"", ""banget"", ""pengirimannya"", ""cepat"", ""penjualnya"", ""ramah"", ""banget"", ""suka"", ""banget"", ""belanja""]",3
"[""kameranya"", ""berfungsi"", ""kualitas"", ""gambar"", ""sesuai"", ""harga"", ""ya"", ""kamera"", ""anak"", ""sejenis"", ""sayangnya"", ""kabelnya"", ""kotor"", ""bekas"", ""coba"", ""dibersihkan""]",2
"[""jkt"", ""bdg"", ""cmn"", ""butuh"", ""semalem"", ""packing"", ""nya"", ""mntp"", ""pack"", ""nya"", ""rapi"", ""kgak"", ""d"", ""lecet"", ""suara"", ""nya"", ""enak"", ""bet"", ""rekaman"", ""fingerstyle"", ""akustik"", ""gatau"", ""dah"", ""mntp"", ""pokoknya""]",2
"[""proses"", ""kemas"", ""kirim"", ""lumayan"", ""cpt"", ""packaging"", ""bubble"", ""wrap"", ""tipis"", ""jakarta"", ""aman"", ""dus"", ""penyok"", ""kualitas"", ""barang"", ""aman"", ""berfungsi"", ""compatoble"", ""dg"", ""cam"", ""iphone"", ""apps"", ""tambahan"", ""dengar"", ""hasil"", ""rekaman"", ""copot"", ""mic""]",2
"[""barang"", ""original"", ""cek"", ""keasliannya"", ""coba"", ""berfungsi"", ""pengiriman"", ""pos"", ""indonesia"", ""gilaaaa"", ""cepet"", ""nya"", ""ampun"", ""dah"", ""gak"", ""obat"", ""beli"", ""sabtu"", ""sampe"", ""purwokerto"", ""minggu"", ""gilaaaaa"", ""cooooy"", ""wow"", ""diluar"", ""ekspetasi"", ""fitur"", ""berfungsi"", ""produk"", ""sesuai"", ""deskripsi"", ""suaranya"", ""bagus"", ""jernih""]",2
"[""alhamdulillah"", ""barang"", ""tgl"", ""isi"", ""dusnya"", ""instruction"", ""manual"", ""book"", ""kartu"", ""garansi"", ""stiker"", ""boya"", ""tas"", ""boya"", ""seperangkat"", ""mic"", ""batereinya"", ""jack"", ""adaptor"", ""kayaknya"", ""koneksi"", ""amplifier""]",2
"[""kualitas"", ""produk"", ""bagus"", ""butuh"", ""ngecharge"", ""berhubung"", ""lampunya"", ""cahayanya"", ""ga"", ""semerata"", ""pakai"", ""ringlight"", ""okay"", ""ringkes"", ""bawa"", ""kemana""]",2
"[""puas"", ""banget"", ""barang"", ""sesuai"", ""harapan"", ""kualitas"", ""bahan"", ""bagus"", ""kokoh"", ""response"", ""penjual"", ""cepat"", ""terima"", ""kasih"", ""gan"", ""sukses"", ""ya""]",2
"[""sblmnya"", ""maaf"", ""boxnya"", ""gasempet"", ""difoto"", ""packingnya"", ""rapih"", ""bre"", ""pakai"", ""bubble"", ""wrap"", ""tpi"", ""tebel"", ""aman"", ""guncangan"", ""benturan"", ""isinya"", ""kokoh"", ""harga"", ""udah"", ""murah"", ""pelayanan"", ""terbaik"", ""sellernya"", ""gila"", ""sih"", ""pokoknya"", ""juara"", ""sih"", ""build"", ""nya"", ""kokoh"", ""besi"", ""kontrolnya"", ""sulit"", ""btw"", ""krn"", ""control"", ""sikunya"", ""dh"", ""terbiasa"", ""sih"", ""enak"", ""aja""]",2
"[""tripodnya"", ""mantap"", ""dipakai"", ""sesuai"", ""kebutuhan"", ""ygbsederhana"", ""taro"", ""hp"", ""kamera"", ""suting"", ""foto"", ""sederhana"", ""mumpuni"", ""banget"", ""budget"", ""fits"", ""the"", ""function"", ""keren""]",2
"[""tripodnya"", ""sturdy"", ""ringan"", ""manual"", ""seller"", ""fast"", ""response""]",2
"[""kualitasnya"", ""bagus"", ""kaki"", ""kaki"", ""tripodnya"", ""kuat"", ""bahan"", ""tasnya"", ""bagus"", ""tebal"", ""mudah"", ""sobek""]",2
"[""sip"", ""barang"", ""sesuai"", ""bahannya"", ""spundbond"", ""pesen"", ""dpt"", ""ukuran"", ""cm"", ""cm"", ""yg"", ""sobek"", ""overall"", ""positive"", ""thanks"", ""impodio""]",2
"[""harga"", ""segitu"", ""kualitas"", ""spundbondnya"", ""uda"", ""bagus"", ""packingnya"", ""rapi"", ""g"", ""sampe"", ""kusut"", ""kainnya""]",2
"[""produk"", ""sesuai"", ""deskripsi"", ""lipatannya"", ""mudah"", ""hilang"", ""disetrika"", ""jdnya"", ""kliatan"", ""lipatan"", ""difoto""]",2
"[""pesanan"", ""sesuai"", ""warnanya"", ""cuman"", ""bahannya"", ""tipis"", ""banget"", ""ya"", ""dipakai"", ""foto"", ""tembus"", ""kualitas"", ""menyesuaikan"", ""harga"", ""sih""]",2
"[""barang"", ""sesuai"", ""kualitas"", ""oke"", ""rekomendasi"", ""seller"", ""ni""]",3
"[""lucu"", ""bgt"", ""warnanya"", ""recommended"", ""harga"", ""murah"", ""ngga"", ""murahan"", ""next"", ""order""]",3
"[""barang"", ""dah"", ""sampe"", ""suka"", ""banget"", ""barang"", ""nya"", ""kurir"", ""ramah""]",2
"[""murah"", ""banget"", ""kualitas"", ""bagus"", ""nyaman"", ""dipake""]",2
"[""terima"", ""belom"", ""tau"", ""kwalitasnya"", ""semoga"", ""awet"", ""en"", ""bener"", ""bagus"", ""thks"", ""alls""]",2
"[""lumayan"", ""bagus"", ""isi"", ""bahanny"", ""karet"", ""lentur"", ""banget"", ""pas"", ""banget"", ""tangan""]",2
"[""barang"", ""sesuai"", ""packing"", ""aman"", ""cepat""]",2
"[""baguss"", ""sukaa"", ""bgttt"", ""next"", ""order""]",3
"[""bahan"", ""jepitnya"", ""bagus"", ""awet"", ""dipake"", ""gak"", ""mudah"", ""rusak""]",2
"[""udah"", ""pembelian"", ""awet"", ""tahan"", ""gak"", ""gampang"", ""rusak"", ""beli"", ""ilang"", ""ato"", ""dipinjem"", ""gak"", ""dibalikin""]",3
"[""sdh"", ""order"", ""harga"", ""murah"", ""pengemasan"", ""super"", ""aman"", ""yg"", ""rusak"", ""sy"", ""terima""]",3
"[""bagus"", ""kencang"", ""sayangnya"", ""patah""]",2
"[""barangnya"", ""bagus"", ""banget"", ""kak"", ""tahan"", ""jg""]",2
"[""warnanya"", ""lucu"", ""lembut"", ""kulit"", ""proses"", ""pesanan"", ""cepat""]",2
"[""gampang"", ""dipakai"", ""lembut"", ""kulit"", ""proses"", ""pesanan"", ""cepat"", ""penjualnya"", ""ramah"", ""banget"", ""warnanya"", ""lucu"", ""barangnya"", ""awet"", ""respon"", ""penjualnya"", ""top"", ""packaging"", ""aman"", ""packaging"", ""rapi""]",2
"[""warnanya"", ""lucu"", ""lembut"", ""kulit"", ""gampang"", ""dipakai"", ""langganan"", ""bner"", ""puas"", ""dg"", ""pelayanan"", ""barang"", ""ori"", ""bagus"", ""sucses"", ""yaa""]",2
"[""warnanya"", ""lucu"", ""barang"", ""sesuai"", ""cepat""]",2
"[""barang"", ""sesuai"", ""deskripsi"", ""pengiriman"", ""sesuai"", ""harapan"", ""terima"", ""kasih""]",2
"[""ok""]",2
"[""teksturnya"", ""keras"", ""hasilnya"", ""awet"", ""beneran"", ""waterproof"", ""gampang"", ""dipakai"", ""gampang"", ""dibawa"", ""bawa"", ""proses"", ""pesanan"", ""cepat"", ""penjualnya"", ""ramah"", ""banget"", ""packaging"", ""aman"", ""packaging"", ""rapi"", ""respon"", ""penjualnya"", ""top""]",2
"[""gampang"", ""dibawa"", ""bawa"", ""hasilnya"", ""awet"", ""packaging"", ""aman"", ""gampang"", ""dipakai""]",2
"[""teksturnya"", ""creamy"", ""gampang"", ""dipakai"", ""packaging"", ""aman""]",2
"[""gampang"", ""dipakai"", ""gampang"", ""dibawa"", ""bawa"", ""packaging"", ""aman""]",2
"[""teksturnya"", ""keras"", ""hasilnya"", ""tebal"", ""gampang"", ""dipakai"", ""gampang"", ""dibawa"", ""bawa"", ""packaging"", ""aman"", ""proses"", ""pesanan"", ""cepat""]",2
"[""gampang"", ""dipakai"", ""packaging"", ""aman"", ""proses"", ""pesanan"", ""cepat"", ""gampang"", ""dibawa"", ""bawa"", ""syg"", ""pas"", ""nyampe"", ""dibuka"", ""udh"", ""patah""]",2
"[""doang"", ""ngerasa"", ""gimaba"", ""warna"", ""ga"", ""out"", ""as"", ""much"", ""i"", ""expected"", ""overall"", ""i"", ""loved"", ""it""]",2
"[""warnanya"", ""soft"", ""baguus"", ""sukaaa"", ""harga"", ""terjangkau"", ""ganti"", ""warna"", ""kuku""]",2
"[""warnanya"", ""cantik"", ""baunya"", ""menyengat"", ""harga"", ""terjangkau"", ""pengiriman"", ""cepat"", ""packing"", ""aman""]",2
"[""diluar"", ""ekspektasi"", ""banget"", ""yg"", ""beli"", ""drugstore"", ""dgn"", ""harga"", ""rb"", ""huhu"", ""serius"", ""iseng"", ""beli"", ""gegara"", ""bnyk"", ""review"", ""yg"", ""blg"", ""bagus"", ""harga"", ""rb"", ""klo"", ""ga"", ""cocok"", ""ga"", ""sakit"", ""hati"", ""ga"", ""taunya"", ""bagusss"", ""cepet"", ""kering"", ""ga"", ""gumpal""]",2
"[""lom"", ""coba"", ""tp"", ""nya"", ""warna"", ""bagus"", ""pengiriman"", ""standar"", ""packing"", ""rapi"", ""tks""]",2
"[""respon"", ""chat"", ""cepat"", ""recomended"", ""seller"", ""packing"", ""rapi""]",3
"[""sesuai"", ""pesanan""]",2
"[""pengiriman"", ""cepat"", ""packaging"", ""rapih"", ""prodak"", ""ok""]",2
"[""packagingnya"", ""rapi"", ""aman"", ""harganya"", ""ok"", ""bagus"", ""sesuai"", ""dekripsi""]",2
"[""bagus"", ""kuteknya"", ""pengiriman"", ""respon"", ""penjual"", ""okey"", ""nyesel"", ""pesan"", ""next"", ""time"", ""order"", ""thx""]",3
"[""kualitas"", ""sesuai"", ""harga""]",2
"[""proses"", ""pesanan"", ""cepat"", ""packaging"", ""aman"", ""packaging"", ""rapi"", ""hasilnya"", ""matte"", ""aplikator"", ""mudah"", ""dipakai"", ""thank"", ""you"", ""beli"", ""lg"", ""ah"", ""warna""]",2
"[""pengiriman"", ""lumayan"", ""cepetttt"", ""proses"", ""paking"", ""bagusss"", ""pake"", ""dus"", ""harga"", ""pas"", ""lg"", ""promooo"", ""respon"", ""cepettt"", ""aplikator"", ""mudah"", ""dipakai"", ""desainnya"", ""mewah""]",2
"[""pengiriman"", ""cepat"", ""bgt"", ""mantap"", ""sukses"", ""yaaa""]",2
"[""aplikator"", ""mudah"", ""dipakai"", ""hasilnya"", ""tahan"", ""hasilnya"", ""matte"", ""desainnya"", ""mewah"", ""nggak"", ""cepat"", ""pudar"", ""nggak"", ""bikin"", ""bibir"", ""kering"", ""packaging"", ""aman"", ""proses"", ""pesanan"", ""cepat"", ""packaging"", ""rapi"", ""respon"", ""penjualnya"", ""top""]",2
"[""hasilnya"", ""tahan"", ""desainnya"", ""mewah""]",2
"[""bagus"", ""banget"", ""hasilnya"", ""matte"", ""ga"", ""kering"", ""bibir"", ""kulit"", ""gelap"", ""cocok"", ""dicoba"", ""pake"", ""masker"", ""ga"", ""nyeplak"", ""lipstiknya"", ""sayang"", ""warnya"", ""merahnya"", ""nyala"", ""dibanding"", ""lipcream"", ""matte"", ""yg"", ""impulse"", ""overall"", ""oke"", ""kalo"", ""make"", ""over"", ""keluarin"", ""warna"", ""merahnya"", ""nyala"", ""order""]",2
"[""hasilnya"", ""tahan"", ""hasilnya"", ""matte"", ""nggak"", ""cepat"", ""pudar"", ""packaging"", ""aman"", ""proses"", ""pesanan"", ""cepat""]",2
"[""hasilnya"", ""tahan"", ""proses"", ""pesanan"", ""cepat"", ""packaging"", ""rapi"", ""respon"", ""penjualnya"", ""top""]",2
"[""original"", ""pengemasan"", ""pengiriman"", ""standar"", ""siiiipplll""]",2
"[""thankyou"", ""madame"", ""gie"", ""barang"", ""sesuai"", ""pesanan"", ""suka""]",2
