Customer Review Final,Emotion Encoded
"[""kecewa"", ""profesional"", ""niat"", ""beli"", ""layar"", ""handphone"", ""kirim"", ""speaker"", ""i"", ""phone""]",4
"[""touchscreenya"", ""fungsi"", ""saran"", ""kasih"", ""konsumen"", ""baik"", ""tes""]",1
"[""barang"", ""fungsi"", ""buruk""]",4
"[""sesuai"", ""spesifikasi"", ""habis"", ""komplain"", ""layan"", ""bahaya""]",1
"[""kasih"", ""lcd"", ""rusak"", ""touch"", ""layar"", ""oke"", ""garis"", ""horizontal"", ""layar"", ""besok"", ""nya"", ""layar"", ""shadow"", ""pakai"", ""lcd"", ""jual"", ""alas"", ""beli"", ""salah"", ""pasang"", ""beli"", ""korban""]",0
"[""pokok"", ""beli"", ""barang"", ""rusak"", ""klaim"", ""seller"", ""alas"", ""stiker"", ""garansi"", ""rusak"", ""damage"", ""mohon"", ""pikir"", ""beli""]",1
"[""isi"", ""powerbanknya"", ""banget"", ""jam"", ""pas"", ""coba"", ""charge"", ""telepon"", ""genggam"", ""jam"", ""ngecharge"", ""listrik"", ""langsung""]",1
"[""alat"", ""mati"", ""kak""]",1
"[""unreliable"", ""dapat"", ""flash"", ""sale"", ""ribu"", ""worth"", ""charge"", ""ringan"", ""oke""]",1
"[""produk"", ""kecewa"", ""kecewa"", ""sih"", ""oke"", ""minggu"", ""pakai"", ""cas"", ""coba"", ""kali"", ""kali"", ""cas"", ""kecewa"", ""produk"", ""kualitas"", ""bagus""]",4
"[""pakai"", ""kecewa"", ""barang"", ""sampah"", ""deh""]",4
"[""kecewa"", ""cas"", ""powerbank"", ""nya"", ""garansi"", ""ongkos"", ""kirim"", ""suruh"", ""tanggung"", ""ya"", ""rugi"", ""parah"", ""ongkos"", ""kirim"", ""batam"", ""kesitu"", ""nak"", ""pajak"", ""solusi"", ""respon""]",4
"[""giur"", ""promo"", ""beli"", ""cepat"", ""habis"", ""ngecas"", ""powerbank"", ""nya""]",1
"[""pakai"", ""kabel"", ""chargernya"", ""pakai""]",4
"[""kirim"", ""sesuai"", ""estimasi""]",1
"[""pesan"", ""hitam"", ""kirim"", ""putih"", ""proses"", ""pesan"", ""nya""]",1
"[""sesuai"", ""kapasitas"", ""tera"", ""boxnya"", ""kecewa"", ""pokok"", ""kembali"", ""kembali""]",4
"[""powerbank"", ""nya"", ""fungsi"", ""baterai"", ""full"", ""charge"", ""sambung"", ""handphone"", ""handphone"", ""tercharge""]",1
"[""sesuai"", ""gambar"", ""deskripsi""]",1
"[""fitur"", ""muas"", ""band"", ""layar"", ""sentuh"", ""full"", ""sesuai"", ""harga""]",4
"[""sesuai"", ""harga"", ""kualitas"", ""nol""]",0
"[""barang"", ""fungsi""]",4
"[""toko"", ""tanggung"", ""barang"", ""rusak"", ""kirim"", ""tolong"", ""barang"", ""ganti"", ""alas"", ""barang"", ""beli"", ""ganti"", ""tanggung"", ""nih"", ""toko""]",0
"[""kecewa"", ""jam"", ""tangan"", ""nyala"", ""cas"", ""kali"", ""hari"", ""nyala"", ""kecewa""]",4
"[""ribet"", ""pakai"", ""saran"", ""beli""]",1
"[""layan"", ""page"", ""flicker"", ""crash"", ""kindle"", ""beli"", ""complaint"", ""jual"", ""bilang"", ""normal"", ""tiap"", ""kindle"", ""milik"", ""page"", ""flicker"", ""crash"", ""deskripsi"", ""produk"", ""complaint"", ""normal"", ""hati"", ""hati"", ""mes"", ""deskripsi"", ""rinci"", ""detail"", ""beli"", ""produk"", ""elektronik"", ""butuh"", ""cek"", ""devicenya""]",4
"[""seller"", ""tanggung"", ""kindlenya"", ""beli"", ""rusak"", ""beli"", ""oktober"", ""oktober"", ""kindle"", ""nya"", ""rusak"", ""garansi"", ""message"", ""whatsapp"", ""read"", ""tanggung"", ""hati"", ""ya"", ""beli"", ""after"", ""sale"", ""service"", ""nya"", ""bagus"", ""pakai"", ""deh"", ""kindle"", ""nya"", ""sayang"", ""cape"", ""tabung"", ""moga"", ""karma"", ""nya"", ""deh""]",0
"[""pakai"", ""kindle"", ""paperwhite"", ""nya"", ""rusak"", ""jual"", ""return"", ""bantu"", ""klaim"", ""garansi"", ""sedih"", ""banget""]",4
"[""packing"", ""buble"", ""wrap"", ""kali"", ""tambah"", ""kardus"", ""komunikasi"", ""kirim"", ""biar"", ""repot"", ""kirim"", ""pisah"", ""case"", ""nya"", ""instan"", ""dicancel""]",0
"[""seller"", ""jujur"", ""kirim"", ""super"", ""pesan"", ""gojek"", ""instan"", ""mesan"", ""info"", ""suara"", ""marhaba"", ""halo"", ""tekan"", ""umur"", ""beli"", ""apple"", ""tekan"", ""buka"", ""bilang"", ""barang"", ""aneh"", ""buka"", ""suara"", ""muncul"", ""factorynya"", ""eh"", ""kunjung"", ""kirim"", ""bilang"", ""kirim"", ""tunggu"", ""batterynya"", ""habis"", ""kirim"", ""esok"", ""hari"", ""pikir"", ""beli"", ""barang"", ""apple"", ""kayanyaa"", ""barang"", ""apple"", ""kasih"", ""batt"", ""minimal"", ""banget"", ""full"", ""nyala"", ""hehe"", ""bohong"", ""ya"", ""beli""]",1
"[""barang"", ""gores"", ""penyok"", ""sangga"", ""nya""]",1
"[""pakai"", ""orang"", ""letak"", ""handphonenya""]",4
"[""barang"", ""gampang"", ""rusak""]",4
"[""barang"", ""bungkus"", ""bubble"", ""rumah"", ""pecah"", ""deh"", ""jual"", ""klaim"", ""video"", ""unboxing"", ""papa"", ""hitung"", ""sedekah"", ""toko"", ""kualitas"", ""tripotnya"", ""bagus"", ""kokoh""]",1
"[""barang"", ""sesuai"", ""pesan"", ""simpan"", ""handphone"", ""nya"", ""kecewa""]",4
"[""salah"", ""kaki"", ""bengkok"", ""pakai"", ""refund"", ""yasudahlah""]",1
"[""tera"", ""harga"", ""asli"", ""ribu"", ""kira"", ""barang"", ""kualitas"", ""premium"", ""minimal"", ""barang"", ""kualitas"", ""rendah"", ""packing"", ""nya"", ""an"", ""payah""]",4
"[""kecewa"", ""tunggu"", ""bulan"", ""barang"", ""return""]",4
"[""terima"", ""produk"", ""kurir"", ""kurir"", ""telepon"", ""barang"", ""antar"", ""titip"", ""terima"", ""paket"", ""aju"", ""komplain""]",1
"[""barang"", ""original"", ""ujung"", ""colok"", ""lightning"", ""nya"", ""warna"", ""abu"", ""wrna"", ""putih"", ""plat"", ""usb"", ""gambar"", ""produk"", ""palsu"", ""kiri"", ""produk"", ""beli"", ""toko"", ""kanan"", ""kabel"", ""original"", ""beli"", ""handphone""]",1
"[""socket"", ""ujung"", ""kendor"", ""orisinal""]",1
"[""rusak""]",4
"[""x"", ""pakai"", ""nge"", ""cas"", ""rusak""]",4
"[""kabel"", ""nya"", ""bagus"", ""ngecas"", ""nymbung"", ""masuk""]",1
"[""aktual"", ""nya"", ""barang"", ""terima"", ""order"", ""alamat"", ""terima""]",1
"[""jelek"", ""mudah"", ""rusak""]",4
"[""microphone"", ""sisi"", ""kiri"", ""bassnya""]",4
"[""kualitas"", ""barang""]",4
"[""belah"", ""kanan"", ""pas"", ""telinga"", ""coba"", ""orang"", ""hasilx"", ""pas"", ""dengarx"", ""maksimal""]",1
"[""pesan"", ""warna"", ""merah"", ""warna"", ""hitam"", ""udaj"", ""konfirmasi"", ""chat""]",4
"[""kirim"", ""cepat"", ""barang"", ""sesuai"", ""ekspektasi""]",4
"[""pakai"", ""normal"", ""menit"", ""volume"", ""suka"", ""lihat"", ""riview"", ""barang"", ""nasib"", ""barang"", ""promo""]",4
"[""plastik"", ""buka"", ""barang"", ""segel"", ""nya"", ""warna"", ""biru"", ""nya"", ""warna"", ""hitam""]",1
"[""kirim"", ""estimasi"", ""cantum""]",1
"[""coba"", ""copot"", ""kanan"", ""coba"", ""baik"", ""coba"", ""pakai"", ""copot""]",1
"[""segel"", ""beda"", ""segel"", ""sein"", ""seller"", ""paham"", ""instruksi"", ""barang"", ""repack""]",1
"[""kirim"", ""nota"", ""beli"", ""kasih""]",1
"[""kartu"", ""garansi"", ""alas"", ""resmi"", ""kartu"", ""garansi"", ""aduh"", ""bohong"", ""banget"", ""teman"", ""sales"", ""samsung"", ""dus"", ""letoy"", ""banget"", ""robek"", ""kurir"", ""logika"", ""bubble"", ""wrap"", ""tebal"", ""dus"", ""robek"", ""bubble"", ""wrap"", ""robek"", ""headset"", ""cas"", ""plastik"", ""kertas"", ""bawa"", ""pakai"", ""kertas"", ""tipis"", ""kayak"", ""hvs"", ""glossy"", ""kayak"", ""kotak"", ""bikina"", ""chat"", ""jual"", ""selesai"", ""handphonenya"", ""sih"", ""lecet"", ""baret"", ""apa"", ""moga"", ""awet"", ""asli""]",1
"[""ribet"", ""layan"", ""kecewa""]",4
"[""penyok"", ""parah"", ""layak"", ""jual"", ""sobek"", ""parah"", ""beli"", ""kasih"", ""jelek"", ""bang""]",4
"[""kecewa"", ""barang"", ""terima"", ""segel"", ""samsung"", ""buka"", ""sana"", ""plasti"", ""segel"", ""kartu"", ""byu"", ""buka"", ""segel"", ""pelaatiknya"", ""parah"", ""layar"", ""sidik"", ""jari"", ""tinggal"", ""buka"", ""curiga"", ""curang"", ""toko"", ""barang"", ""mukin"", ""tukar"", ""kepala"", ""carger"", ""kabel"", ""hati"", ""toko"", ""waspada"", ""detail"", ""jelas"", ""bilang"", ""kakak"", ""samsung"", ""asli"", ""sesuai"", ""bicara"", ""samsung"", ""segel"", ""tulis"", ""terima"", ""segel"", ""rusak"", ""pokok"", ""toko"", ""barang"", ""bekas""]",4
"[""mudah"", ""copot"", ""dasbord"", ""lem"", ""kuat""]",1
"[""barang"", ""rusak"", ""kak"", ""servis""]",1
"[""pakai"", ""sebentar"", ""patah""]",4
"[""tempel"", ""susah"", ""tempel"", ""dashboard""]",1
"[""cepat"", ""rusak""]",4
"[""bahan"", ""konstruksi"", ""kuat"", ""mudah"", ""patah""]",1
"[""seller"", ""slow"", ""response"", ""step"", ""last"", ""mute"", ""official"", ""store"", ""butuh"", ""maks"", ""barang"", ""order"", ""terima""]",4
"[""micro"", ""rusak"", ""coba"", ""tingkatkn"", ""kualitas""]",4
"[""fungsi""]",1
"[""minggu"", ""fungsi""]",4
"[""layan"", ""cepat"", ""ramah""]",1
"[""senang"", ""barang"", ""cepat"", ""bagus"", ""bulan"", ""rusak"", ""pakai""]",4
"[""sebentar"", ""pakai"", ""patah"", ""pikir"", ""besi"", ""plastik""]",4
"[""belah"", ""hidup"", ""sebentar"", ""mati"", ""panas"", ""kayak"", ""korsleting""]",1
"[""mati"", ""belah"", ""kecewa"", ""pedahal"", ""kayak"", ""percaya""]",4
"[""brgnya"", ""nyala"", ""belah"", ""charge"", ""garansi"", ""tukar"", ""parah"", ""nyala"", ""kduanya"", ""gila"", ""kapok"", ""buangin"", ""uang""]",4
"[""kirim"", ""charger"", ""fast"", ""charging""]",1
"[""pakai"", ""rusak""]",4
"[""pcs"", ""pakai"", ""jam"", ""panas"", ""fast"", ""charging"", ""buang"", ""tong"", ""sampah"", ""langsung""]",4
"[""desain"", ""ergonomis"", ""gampang"", ""pakai""]",2
"[""barang"", ""sesuai"", ""bagus""]",2
"[""desain"", ""ergonomis"", ""tekstur"", ""empuk"", ""bayi"", ""tenang"", ""gampang"", ""pakai""]",2
"[""gampang"", ""pakai"", ""tekstur"", ""empuk""]",2
"[""mantap"", ""sih"", ""suka"", ""terima"", ""kasih"", ""seller"", ""kirim"", ""nya"", ""terima"", ""kasih"", ""toko"", ""dia""]",2
"[""seller"", ""responsif"", ""barang"", ""sesuai"", ""harga"", ""sambung"", ""pas"", ""saran"", ""beli"", ""warna"", ""gelap"", ""sambung"", ""matras"", ""overall"", ""puas"", ""terima"", ""kasih"", ""seller""]",2
"[""bahan"", ""alami"", ""picu"", ""alergi"", ""bahan"", ""awet"", ""aman"", ""bayi""]",2
"[""barang"", ""bagus"", ""packing"", ""rapi"", ""aman"", ""harga"", ""murah"", ""pegiriman"", ""cepat"", ""terima"", ""kasih"", ""seller""]",2
"[""aman"", ""bayi"", ""terima"", ""kasih""]",2
"[""produk"", ""oke"", ""packing"", ""bagus"", ""kirim"", ""cepat""]",2
"[""respon"", ""proses"", ""cepat"", ""kirim"", ""toko"", ""rekomendasi""]",3
"[""barang"", ""sesuai"", ""pesan"", ""gambar"", ""etalase"", ""jelas"", ""jual"", ""puass"", ""aman"", ""bayi""]",2
"[""proses"", ""cepat"", ""kirim"", ""cepat"", ""promo"", ""terima"", ""kasih"", ""seller""]",2
"[""kirim"", ""cepat"", ""rapi"", ""terima"", ""kasih""]",3
"[""kirim"", ""cepat"", ""admin"", ""ramah"", ""langgan"", ""depan""]",2
"[""ukur"", ""pas"", ""cepat"", ""serap"", ""lecet"", ""bonus"", ""terima"", ""kasih"", ""ya""]",2
"[""barang"", ""sesuai"", ""pesan"", ""kualitas"", ""bagus"", ""mantap"", ""packing"", ""oke"", ""seller"", ""ramah"", ""kirim"", ""cepat"", ""fast"", ""respons"", ""recommended"", ""seller"", ""pokok""]",3
"[""ukur"", ""pas"", ""cepat"", ""serap"", ""lecet"", ""langgan"", ""harga"", ""murah"", ""kasih"", ""sample"", ""susu"", ""sukses"", ""seller""]",2
"[""trimkasih"", ""bonus"", ""nya""]",2
"[""barang"", ""terima"", ""sesuai"", ""pesan"", ""top"", ""markotop"", ""juragan"", ""mantap"", ""pakai"", ""nya"", ""juragan"", ""terima"", ""kasih"", ""juragan""]",2
"[""produk"", ""bagus"", ""ukur"", ""pas"", ""original""]",2
"[""kualitas"", ""barang"", ""bagus"", ""harga"", ""worth"", ""the"", ""uang"", ""bahan"", ""nya"", ""halus"", ""gatal"", ""istri""]",2
"[""korset"", ""mantap"", ""gatal"", ""tutup"", ""perut"", ""sepenuh"", ""lepas"", ""duduk""]",2
"[""respon"", ""cepat"", ""barang"", ""cepat"", ""terima"", ""kasih""]",2
"[""nyaman"", ""bagus"", ""turun"", ""size"", ""l"", ""kemarin"", ""beli"", ""size"", ""l"", ""mama"", ""pakai"", ""nyaman"", ""terima"", ""kasih"", ""mamaway""]",2
"[""nyaman"", ""bantu"", ""kecil"", ""perut"", ""lahir""]",2
"[""enak"", ""banget"", ""pakai"", ""caesar"", ""pakai"", ""duduk"", ""nyaman"", ""bikin"", ""sakit"", ""rekomen"", ""pokok"", ""nya""]",2
"[""sesuai"", ""ekspetasi""]",2
"[""packing"", ""supeeerr"", ""rapi"", ""aman"", ""rumah"", ""terima"", ""kasih"", ""seller"", ""lancar"", ""usaha""]",2
"[""mantulllll"", ""picu"", ""alergi"", ""bahan"", ""alami"", ""aman"", ""bayi"", ""bahan"", ""awet""]",2
"[""packing"", ""aman"", ""puas"", ""terima"", ""kasih"", ""seller"", ""sukses""]",2
"[""kirim"", ""cepat"", ""respon"", ""jual"", ""packing"", ""banget"", ""terima"", ""kasih"", ""seller""]",2
"[""terima"", ""kasih"", ""layan"", ""cepat"", ""senang"", ""belanja"", ""moga"", ""sukses"", ""tokopedianya""]",2
"[""langgan"", ""packing"", ""amaannnnnnn""]",3
"[""puas"", ""blnj"", ""besok"", ""beli"", ""peking"", ""bagus"", ""free"", ""kardus"", ""bubble"", ""didlamnya"", ""trimksih""]",2
"[""barang"", ""sesuai"", ""kirim"", ""cepat""]",2
"[""packing"", ""aman"", ""kirim"", ""cepat""]",2
"[""faster"", ""better"", ""cheaper""]",2
"[""anak"", ""lahir"", ""setia"", ""pakai"", ""suka""]",3
"[""paket"", ""selamat"", ""moga"", ""cocok""]",2
"[""bahan"", ""alami"", ""melembabkan"", ""kulit"", ""bayi"", ""aman"", ""kulit"", ""bayi"", ""picu"", ""alergi"", ""jual"", ""ramah""]",2
"[""thankyou"", ""sesuai"", ""pesan"", ""emas"", ""cepat""]",2
"[""langgan"", ""beli"", ""transpulmin"", ""baby"", ""toko"", ""menarini"", ""health"", ""cantik"", ""produk"", ""respon"", ""toko"", ""cepat"", ""transpulmin"", ""baby"", ""cocok"", ""kulit"", ""bayi"", ""cepat"", ""reda"", ""flu"", ""batuk"", ""bayi"", ""menngunakan"", ""bahan"", ""alami"", ""melembabkan"", ""kulit"", ""bayi"", ""aman"", ""kulit"", ""bayi"", ""bahan"", ""awet"", ""picu"", ""alergi"", ""pokok"", ""mantap"", ""deh""]",3
"[""bahan"", ""alami"", ""aman"", ""kulit"", ""bayi"", ""lengket"", ""picu"", ""alergi"", ""melembabkan"", ""kulit"", ""bayi"", ""bahan"", ""awet"", ""packaging"", ""rapi"", ""packaging"", ""aman"", ""respon"", ""jual"", ""top"", ""proses"", ""pesan"", ""cepat"", ""jual"", ""ramah"", ""bange""]",2
"[""bahan"", ""alami"", ""melembabkan"", ""kulit"", ""bayi"", ""bahan"", ""awet"", ""aman"", ""kulit"", ""bayi"", ""lengket"", ""picu"", ""alergi"", ""proses"", ""pesan"", ""cepat"", ""jual"", ""ramah"", ""respon"", ""jual"", ""top"", ""packaging"", ""aman"", ""packaging"", ""rapi""]",2
"[""bahan"", ""alami"", ""picu"", ""alergi"", ""bahan"", ""awet""]",2
"[""sesuai"", ""deskripsi"", ""aman"", ""kulit"", ""bayi"", ""melembabkan"", ""kulit"", ""bayi"", ""picu"", ""alergi"", ""lengket""]",2
"[""barang"", ""orisinal"", ""bagus"", ""pakai"", ""bayi"", ""lahir"", ""kirim"", ""nya"", ""lamaaman"", ""kulit"", ""bayi"", ""bahan"", ""alami"", ""lengket"", ""melembabkan"", ""kulit"", ""bayi"", ""picu"", ""alergi"", ""packaging"", ""aman""]",2
"[""packing"", ""super"", ""aman"", ""rapi"", ""kaleng"", ""kardus"", ""lapis"", ""bubble"", ""wrap"", ""tebal"", ""kaleng"", ""nya"", ""kardus"", ""jadi"", ""ragu"", ""aman"", ""pesan"", ""susu"", ""pakai"", ""jasa"", ""kirim"", ""reguler"", ""pakai"", ""instan"", ""alhamdulillah"", ""penyok"", ""pesan"", ""kaleng"", ""sukses"", ""seller""]",2
"[""exp"", ""kemas"", ""susu"", ""babel"", ""warp"", ""dikardusin"", ""kardusin"", ""oke"", ""terima"", ""kasih""]",2
"[""mantap"", ""dikardusin"", ""babblewrap"", ""murah""]",3
"[""kirim"", ""cepat"", ""packing"", ""rapi""]",2
"[""produk"", ""original"", ""harga"", ""murah"", ""packing"", ""bagus"", ""kirim"", ""cepat""]",2
"[""mantaaappp"", ""langgan""]",3
"[""nyaman"", ""pakai"", ""kualitas"", ""bahan"", ""bagus"", ""gerak"", ""maksimal""]",2
"[""bahan"", ""tebal"", ""nyaman"", ""pakai""]",2
"[""kain"", ""lembut"", ""stretchy"", ""hooknya"", ""tarik"", ""celana"", ""gede"", ""sesuai"", ""ukur"", ""perut"", ""all"", ""size"", ""pas"", ""bahan"", ""tebal"", ""pakai"", ""terawang""]",2
"[""nyaman"", ""pakai"", ""gerak"", ""maksimal"", ""kualitas"", ""bahan"", ""bagusbkn"", ""legging"", ""tipis"", ""mantap""]",2
"[""bahan"", ""enak"", ""bagus"", ""nyaman""]",2
"[""bahan"", ""bagus"", ""adem""]",2
"[""nyaman"", ""pakai"", ""kualitas"", ""bahan"", ""bagus""]",2
"[""nyaman"", ""pakai"", ""gerak"", ""maksimal"", ""kualitas"", ""bahan"", ""bagus""]",2
"[""suka"", ""bahan"", ""model"", ""harga"", ""jangkau""]",2
"[""sesuai"", ""pesan"", ""bahan"", ""halus"", ""kayak"", ""adem""]",2
"[""thankyou"", ""seller"", ""bahan"", ""adem"", ""cocok"", ""anak"", ""anak"", ""sengaja"", ""ambil"", ""size"", ""gede"", ""biar"", ""pakai""]",2
"[""barang"", ""bagus"", ""kirim"", ""cepat""]",2
"[""bahan"", ""nyaman"", ""adem"", ""senang"", ""harga"", ""worth"", ""it"", ""diskon""]",2
"[""bagus"", ""sukakakkk"", ""kali"", ""order"", ""bahan"", ""bagus"", ""adem"", ""nyaman"", ""harga"", ""promonya"", ""mantulll""]",3
"[""bagus"", ""lembut""]",2
"[""baju"", ""bagus"", ""bahan"", ""adem"", ""oke""]",2
"[""puas"", ""beli"", ""cepat"", ""packing"", ""rapi"", ""hadiah""]",2
"[""muas"", ""bisa"", ""alhamdulillah"", ""hadiah""]",2
"[""kirim"", ""cepat"", ""packaging"", ""aman"", ""langsung"", ""kasih"", ""member"", ""vip"", ""terima"", ""kasih"", ""abbot"", ""harga"", ""dtoko"", ""cabang"", ""sama"", ""pusat""]",2
"[""suka"", ""produk"", ""abbott"", ""indonesiapackingan"", ""bagus""]",2
"[""barang"", ""rapi"", ""proses"", ""cepat""]",2
"[""produk"", ""bagus"", ""original"", ""kirim"", ""nya"", ""bagus"", ""order"", ""besok"", ""langsung"", ""tks""]",2
"[""packing"", ""rapi"", ""aman"", ""tuju"", ""hadiah""]",2
"[""x"", ""nya"", ""beli"", ""puas"", ""packing"", ""rapi"", ""kirim"", ""cepat"", ""respon"", ""jual"", ""cepat"", ""dapt"", ""free"", ""apa"", ""harga"", ""murah""]",2
"[""emas"", ""okepenjual"", ""responnya"", ""bagusharga"", ""sahabat"", ""antar"", ""cepat"", ""puas"", ""belanja""]",2
"[""barang"", ""sesuai"", ""pesan"", ""pengirimancepat"", ""emas"", ""okey"", ""terima"", ""kasih""]",2
"[""ukur"", ""pas"", ""cepat"", ""serap"", ""lecet""]",2
"[""packing"", ""rapi"", ""kirim"", ""lumayan"", ""cepat""]",2
"[""kirim"", ""lumayan"", ""cepat"", ""suka"", ""salah"", ""ukur""]",2
"[""muas"", ""cepat""]",2
"[""produk"", ""sesuai"", ""pesan""]",2
"[""bahan"", ""nyaman"", ""nyaman"", ""punggung"", ""beban"", ""sebar"", ""rata"", ""desain"", ""ergonomis"", ""gampang"", ""pakai"", ""jual"", ""ramah"", ""bahan"", ""fleksibel""]",2
"[""bahan"", ""nyaman"", ""nyaman"", ""punggung"", ""nyaman"", ""punggung"", ""desain"", ""ergonomis"", ""desain"", ""ergonomis"", ""beban"", ""sebar"", ""rata"", ""beban"", ""sebar"", ""rata"", ""gampang"", ""pakai"", ""gampang"", ""pakai"", ""bahan"", ""fleksibel"", ""jual"", ""ramah"", ""proses"", ""pesan"", ""cepat"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman"", ""packaging"", ""rapi"", ""packaging"", ""rapi"", ""respon"", ""jual"", ""top""]",2
"[""bahan"", ""nyaman"", ""nyaman"", ""punggung"", ""packaging"", ""aman"", ""gampang"", ""pakai"", ""packaging"", ""rapi"", ""bahan"", ""fleksibel"", ""jual"", ""ramah"", ""desain"", ""ergonomis"", ""proses"", ""pesan"", ""cepat""]",2
"[""bagus"", ""nyaman"", ""baby"", ""worth"", ""it"", ""harga"", ""bahan"", ""nyaman"", ""desain"", ""ergonomis"", ""nyaman"", ""punggung"", ""gampang"", ""pakai"", ""beban"", ""sebar"", ""rata"", ""bahan"", ""fleksibel"", ""proses"", ""pesan"", ""cepat"", ""jual"", ""ramah"", ""packaging"", ""aman"", ""packaging"", ""rapi"", ""respon"", ""jual"", ""top""]",2
"[""nyaman"", ""punggung"", ""jual"", ""ramah""]",2
"[""bahan"", ""nyaman"", ""nyaman"", ""punggung"", ""gampang"", ""pakai""]",2
"[""gampang"", ""pakai"", ""nyaman"", ""punggung""]",2
"[""bahan"", ""nyaman"", ""beban"", ""sebar"", ""rata"", ""bahan"", ""fleksibel"", ""gampang"", ""pakai"", ""desain"", ""ergonomis"", ""nyaman"", ""punggung""]",2
"[""sesuai"", ""order"", ""model"", ""bagus"", ""nyaman"", ""cepat"", ""aman""]",2
"[""barang"", ""terima"", ""kondisi"", ""packing"", ""aman"", ""terima"", ""kasih""]",2
"[""bahan"", ""nyaman"", ""nyaman"", ""punggung"", ""desain"", ""ergonomis"", ""beban"", ""sebar"", ""rata"", ""proses"", ""pesan"", ""cepat""]",2
"[""bagus"", ""cepat""]",2
"[""bahan"", ""nyaman"", ""nyaman"", ""punggung"", ""gampang"", ""pakai"", ""desain"", ""ergonomis"", ""beban"", ""sebar"", ""rata""]",2
"[""mantap"", ""barang""]",2
"[""bahan"", ""nyaman"", ""jual"", ""ramah"", ""nyaman"", ""punggung"", ""packaging"", ""aman""]",2
"[""produk"", ""sesuai"", ""deskripsi"", ""normal"", ""no"", ""minus"", ""ekspetasi"", ""fitur"", ""fungsi"", ""packing"", ""aman"", ""harga"", ""jangkau"", ""seller"", ""slow"", ""respon""]",2
"[""produk"", ""sesuai"", ""deskripsi"", ""fitur"", ""fungsi"", ""takut"", ""ya"", ""ulas"", ""banyak"", ""penyok"", ""pas"", ""sampee"", ""aman"", ""gaiss"", ""checkoutnya"", ""bubble"", ""wrap"", ""aman"", ""barang"", ""bagus"", ""lumayan"", ""kokoh"", ""harga"", ""murah"", ""lampu"", ""terang"", ""makasiih"", ""seller"", ""senang"", ""banget""]",2
"[""fitur"", ""fungsi"", ""sayang"", ""tripod"", ""penyok"", ""kaca"", ""ringlight"", ""retak"", ""pas"", ""kirim"", ""ya"", ""overall"", ""alat"", ""fungsi""]",2
"[""produk"", ""sesuai"", ""deskripsi"", ""fitur"", ""fungsi"", ""ukur"", ""sesuai"", ""bahan"", ""bagus"", ""ekspetasi""]",2
"[""seller"", ""ramah"", ""responsif"", ""order"", ""bayar"", ""langsung"", ""kirim"", ""kirim"", ""kain"", ""bagus"", ""green"", ""screen"", ""fungsi"", ""terima"", ""kasih""]",2
"[""kain"", ""green"", ""screen"", ""nya"", ""sesuai"", ""deskripsi"", ""kain"", ""tipis"", ""pakai""]",2
"[""bebas"", ""bahan"", ""kimia"", ""proses"", ""cepat"", ""hemat"", ""listrik"", ""boros"", ""listrik"", ""muat"", ""gampang"", ""bawa"", ""bawa"", ""bahan"", ""kokoh"", ""gampang"", ""pakai"", ""jual"", ""ramah"", ""proses"", ""pesan"", ""cepat"", ""packaging"", ""aman"", ""packaging"", ""rapi"", ""respon"", ""jual"", ""top""]",2
"[""produk"", ""bagus"", ""harga"", ""ramah"", ""dompet"", ""tongkat"", ""sisi"", ""gosok"", ""kotor"", ""kaca"", ""sisi"", ""sapu"", ""kotor""]",2
"[""produk"", ""nya"", ""oke"", ""kaca"", ""bersih"", ""karet"", ""nya"", ""oke"", ""kain"", ""bersih"", ""nya"", ""oke"", ""sih"", ""kaca"", ""pasang""]",2
"[""admin"", ""super"", ""responsif"", ""cartridge"", ""fungsi"", ""sayang"", ""banget"", ""bintang""]",2
"[""mantap"", ""harga"", ""miring"", ""kirim"", ""hari"", ""langsung"", ""sampee"", ""packing"", ""aman"", ""rapi"", ""expired"", ""terima"", ""kasih""]",2
"[""jual"", ""tolong"", ""bungkus"", ""kardus"", ""aman"", ""tanda"", ""paket"", ""larang"", ""ditimpah"", ""jemur"", ""isi"", ""film"", ""kamera""]",2
"[""toko"", ""alat"", ""ukur"", ""repeater"", ""oke"", ""nih"", ""layan"", ""responsif"", ""cepat"", ""kirim"", ""aman"", ""produk"", ""drone"", ""fpv"", ""si"", ""lumayan"", ""santai"", ""main"", ""camera"", ""udara"", ""fine"", ""tuning"", ""posisi"", ""stabil"", ""bobot"", ""ringan"", ""waspada"", ""tiup"", ""angin"", ""berisik"", ""drone"", ""tello"", ""gue"", ""lenyap"", ""bawa"", ""angin"", ""kencang"", ""bukit"", ""sibea"", ""bea"", ""enjoy"", ""main"", ""this"", ""cheap"", ""drone"", ""terima"", ""kasih"", ""bos""]",2
"[""best"", ""seller"", ""terima"", ""kasih"", ""kirim"", ""cepat"", ""senang"", ""mes"", ""terima"", ""kasih""]",2
"[""mantap"", ""mudah"", ""an"", ""awet"", ""ya"", ""barang"", ""sesuai"", ""gambar"", ""packingnya"", ""aman"", ""produk"", ""sesuai"", ""deskripsi""]",2
