Customer Review Final,Emotion Encoded
"[""muat"", ""ukur"", ""kaki"", ""no"", ""suami"", ""suka"", ""ga"", ""tebel"", ""ga"", ""tipis"", ""nyaman"", ""lembut"", ""positive""]",2
"[""mantap"", ""sesuai"", ""pesan"", ""packing"", ""rapih"", ""emas"", ""kirim"", ""cepat"", ""terima"", ""kasih"", ""seller""]",2
"[""packing"", ""rapi"", ""barang"", ""aman"", ""kwalitas"", ""baik"", ""kirim"", ""cepat"", ""harga"", ""sesuai"", ""barang"", ""ori"", ""thank"", ""u"", ""seller"", ""toped"", ""jasa"", ""kirim"", ""positive"", ""job""]",2
"[""barang"", ""sesuai"", ""kualitas"", ""layan"", ""toko"", ""bagus"", ""responsif""]",2
"[""kualitas"", ""kaos"", ""kaki"", ""bagus"", ""tebal""]",2
"[""respon"", ""cepat"", ""barang"", ""sesuai"", ""pesan"", ""bahan"", ""adem"", ""tebal"", ""pas"", ""packing"", ""aman"", ""recommended""]",3
"[""seller"", ""responsif"", ""sekali"", ""kaos"", ""kaki"", ""nyaman"", ""bgt"", ""dipake"", ""terima"", ""kasih""]",2
"[""sesuai"", ""deskripsi"", ""pesan"", ""bahan"", ""lembut"", ""nyaman"", ""pakai"", ""sesuai"", ""harga""]",2
"[""bahan"", ""bagus"", ""tebal"", ""spertinya"", ""ga"", ""cepet"", ""longgar"", ""halus"", ""breathable"", ""kirim"", ""super"", ""cepat"", ""jual"", ""komunikatif"", ""smoga"", ""barang"", ""awet"", ""puas"", ""belanja"", ""toko"", ""thanks""]",2
"[""oke"", ""sih"", ""bahan"", ""enak"", ""pakai"", ""tebal"", ""tipis"", ""jg"", ""perfect"", ""sy"", ""ga"", ""ketebelan"", ""ga"", ""tipis""]",2
"[""bahan"", ""adem"", ""tebal"", ""pas"", ""jahit"", ""rapi"", ""lngganan"", ""beli"", ""d"", ""repeat"", ""order"", ""recomended"", ""seeller""]",3
"[""kirim"", ""cepat"", ""barang"", ""lumayan""]",2
"[""bahan"", ""adem"", ""warna"", ""cantik"", ""tebal"", ""pas"", ""jahit"", ""rapi""]",2
"[""barang"", ""bagus"", ""sesuai"", ""kualitas"", ""harga"", ""proses"", ""respon"", ""lambat"", ""mesti""]",2
"[""produk"", ""bgs"", ""packing"", ""bgs"", ""kirim"", ""cpt""]",2
"[""produk"", ""sesuai"", ""gambar""]",2
"[""kirim"", ""cepat"", ""barang"", ""bagus"", ""ukur"", ""maksimal"", ""tidak"", ""muat""]",2
"[""bahan"", ""enak"", ""gak"", ""gerah"", ""pakai""]",2
"[""beli"", ""muat"", ""ukur"", ""komplain"", ""yg"", ""cacat"", ""seller"", ""cepet"", ""respon"", ""ganti"", ""dgn"", ""yg"", ""terimakasih""]",2
"[""puas"", ""banget"", ""kaos"", ""kaki"", ""bagus""]",2
"[""warna"", ""cantik"", ""bahan"", ""adem"", ""tebal"", ""pas"", ""jahit"", ""rapi"", ""keren"", ""banget"", ""si"", ""harga"", ""jangkau"", ""kualitas"", ""oke"", ""layan"", ""okee""]",3
"[""warna"", ""sesuai"", ""karet"", ""spy"", ""kaos"", ""kaki"", ""tdk"", ""mudah"", ""lepas""]",2
"[""sesuai"", ""pesan"", ""trmksi""]",2
"[""warna"", ""kaoskaki"", ""sesuai"", ""pesan""]",2
"[""packing"", ""rapi"", ""proses"", ""kirim"", ""cepat""]",2
"[""bagus"", ""strap"", ""nya"", ""seller"", ""jg"", ""krmnya"", ""cepat""]",2
"[""kualitas"", ""nya"", ""bagus"", ""warna"", ""nya"", ""sesuai"", ""yg"", ""etalase"", ""kirim"", ""cepat"", ""banget"", ""thank"", ""you""]",2
"[""beli"", ""yg"", ""sekian"", ""kali""]",2
"[""bgs"", ""cepat"", ""respon"", ""pengirimanny""]",2
"[""puas"", ""banget""]",3
"[""barang"", ""sesuai"", ""gambar"", ""deskripsi"", ""tali"", ""nya"", ""pendek""]",2
"[""cocok"", ""anak"", ""anak"", ""kl"", ""dewasa"", ""kepala"", ""nyekek"", ""warna"", ""bagus"", ""sesuai"", ""pesan""]",2
"[""ckup"", ""bagus"", ""terimakasih""]",2
"[""alhamdulillah"", ""aman"", ""bubble"", ""wrap"", ""tebal"", ""banget"", ""suka"", ""model"", ""mevvah"", ""banget"", ""juara"", ""seller""]",2
"[""bagus"", ""bngt"", ""cmn"", ""klau"", ""dpercepat"", ""kirim"", ""ya"", ""kak"", ""kali""]",3
"[""alhamdulillah"", ""sabuk"", ""keren"", ""cepet"", ""nyampenya"", ""kemaren"", ""sore"", ""pesan""]",2
"[""barang"", ""sesui"", ""sana""]",2
"[""barang"", ""sesuai"", ""dgn"", ""yg"", ""tawar"", ""bagus""]",2
"[""enak"", ""pakai"", ""jahit"", ""rapi""]",2
"[""bahan"", ""adem"", ""jahit"", ""rapi"", ""tidak"", ""terawang"", ""enak"", ""pakai""]",2
"[""bahan"", ""bagus"", ""jahit"", ""mudah"", ""lepas""]",2
"[""ukur"", ""sesuai"", ""ringan"", ""pakai"", ""warna"", ""bagus""]",2
"[""kali"", ""beli"", ""daster"", ""puas"", ""thanks"", ""yaa""]",3
"[""ringan"", ""pakai"", ""ukur"", ""sesuai"", ""bahan"", ""serap"", ""terawang"", ""sih"", ""in"", ""mah"", ""sesuai"", ""harga""]",2
"[""brg"", ""smpai"", ""dg"", ""aman"", ""peking"", ""rapi"", ""kualitas"", ""bahan"", ""sesuai"", ""harga""]",2
"[""barang"", ""selamat"", ""pas"", ""motif"", ""bener"", ""bener"", ""random"", ""pas"", ""dijadiin"", ""bingkis"", ""bahan"", ""tipis"", ""bagus""]",2
"[""harga"", ""barang"", ""bagus"", ""bnget"", ""sesuai"", ""harga"", ""warna"", ""aja"", ""cepet"", ""pudar"", ""cuci"", ""aja"", ""udah"", ""langsung"", ""ubah""]",3
"[""kualitas"", ""bahan"", ""bagus"", ""jahit"", ""rapi"", ""warna"", ""cantik"", ""model"", ""celana"", ""cantik"", ""nyaman"", ""pakai"", ""bahan"", ""serap"", ""keringat"", ""ukur"", ""sesuai"", ""tidak"", ""terawang"", ""bahan"", ""adem"", ""bahan"", ""lembut"", ""udh"", ""warna"", ""navy"", ""dark"", ""grey"", ""ken"", ""warna"", ""bagus"", ""pake"", ""banget""]",2
"[""barang"", ""terima"", ""baik"", ""packing"", ""rapi"", ""sesuai"", ""deskripsi"", ""jahit"", ""kurang"", ""rapi"", ""kaki"", ""tp"", ""no"", ""probs""]",2
"[""nyaman"", ""pakai"", ""jam"", ""bagus"", ""banget"", ""warna"", ""cantik"", ""produk"", ""sesuai"", ""foto""]",3
"[""jam"", ""bagus"", ""banget"", ""produk"", ""sesuai"", ""foto"", ""nyaman"", ""pakai""]",3
"[""bagus"", ""hrg"", ""segitu"", ""cuman"", ""trnyata"", ""gede""]",2
"[""sepatu"", ""enteng"", ""sol"", ""empuk"", ""nyaman"", ""pakai"", ""ukur"", ""sesuai"", ""desain"", ""sporty"", ""proses"", ""pesan"", ""cepat"", ""warna"", ""cantik"", ""packaging"", ""aman""]",2
"[""ukur"", ""sisa"", ""ok""]",2
"[""layan"", ""ramah"", ""fast"", ""respon"", ""packing"", ""nya"", ""mohon"", ""maaf"", ""kerdus"", ""nya"", ""lecek"", ""lecek"", ""gitu"", ""ya"", ""kurang"", ""rapih"", ""overall"", ""oke"", ""trims""]",2
"[""desain"", ""cantik"", ""potong"", ""rapi""]",2
"[""kualitas"", ""produk"", ""bagus"", ""desain"", ""cantik"", ""warna"", ""cantik""]",2
"[""karat"", ""resletingnya"", ""jaitan"", ""kurang"", ""rapih"", ""dlm"", ""overall"", ""bagus"", ""sih""]",2
"[""sesuai"", ""pesan"", ""kartu"", ""kurang"", ""lebar""]",2
"[""potong"", ""rapi"", ""ukur"", ""sesuai"", ""warna"", ""cantik"", ""bahan"", ""adem"", ""produk"", ""kualitas"", ""produk"", ""sesuai"", ""foto""]",2
"[""mantab"", ""berkwalitaswarnanya"", ""cantik"", ""potong"", ""rapi"", ""ukur"", ""sesuai"", ""bahan"", ""adem"", ""produk"", ""kualitas"", ""produk"", ""sesuai"", ""foto""]",2
"[""ukur"", ""sesuai"", ""bahan"", ""adem"", ""produk"", ""sesuai"", ""foto""]",2
"[""beli"", ""beda"", ""warna"", ""tp"", ""sis"", ""nya"", ""kirim"", ""warna"", ""yg"", ""udah"", ""lanjur"", ""dipack"", ""sis"", ""nya"", ""ganti"", ""ovo"", ""lho"", ""sy"", ""terima"", ""barang"", ""tanggung"", ""sekali"", ""celana"", ""sesuai"", ""deskripsi""]",2
"[""terima"", ""packingnya"", ""rapi"", ""bahan"", ""lembut"", ""enak"", ""dipake"", ""kurir"", ""yg"", ""ramah"", ""mkshpotongannya"", ""rapi""]",2
"[""ukur"", ""yg"", ""yg"", ""lumayan"", ""harga"", ""segitu"", ""makasih"", ""ya""]",2
"[""ukur"", ""sesuai"", ""bahan"", ""adem"", ""produk"", ""sesuai"", ""foto"", ""warna"", ""cantik""]",2
"[""produk"", ""sesuai"", ""foto""]",2
"[""kualitas"", ""produk"", ""bagus"", ""jahit"", ""rapi"", ""potong"", ""rapi"", ""desain"", ""cantik""]",2
"[""kualitas"", ""produk"", ""bagus"", ""jahit"", ""rapi"", ""desain"", ""cantik"", ""cm"", ""kurang"", ""kl"", ""isi"", ""kartu"", ""jd"", ""sesak"", ""hehe""]",2
"[""terimakasih"", ""kak"", ""kirim"", ""cepatt""]",2
"[""desain"", ""cantik"", ""warna"", ""cantik"", ""kualitas"", ""produk"", ""bagus""]",2
"[""barang"", ""udh"", ""sampe"", ""suka"", ""banget"", ""dompet"", ""bahan"", ""jga"", ""bagus"", ""moga"", ""aweeettt"", ""bagus"", ""bgt"", ""kualitas"", ""produk"", ""bagus"", ""desain"", ""cantik"", ""warna"", ""cantik"", ""jahit"", ""rapi"", ""bahan"", ""lembut""]",2
"[""jahit"", ""rapi"", ""potong"", ""rapi"", ""warna"", ""cantik""]",2
"[""barang"", ""sesuai"", ""gambar"", ""paking"", ""rapih""]",2
"[""ukur"", ""sesuai"", ""tidak"", ""terawang"", ""bahan"", ""serap"", ""keringat"", ""jahit"", ""rapi"", ""warna"", ""bagus""]",2
"[""adem"", ""bahan""]",2
"[""trimaksih"", ""daster"", ""grtisan"", ""toped"", ""jdi"", ""gak"", ""komplain"", ""aneh"", ""nmnya"", ""grtisan"", ""yg"", ""emang"", ""gak"", ""sesuai"", ""sih"", ""sma"", ""gambar"", ""bagus"", ""bahan"", ""tebel"", ""trnyata"", ""gak"", ""nerawang"", ""ringan"", ""pakai"", ""tidak"", ""terawang"", ""ukur"", ""sesuai"", ""warna"", ""bagus"", ""bahan"", ""serap"", ""keringat"", ""jahit"", ""rapi""]",2
"[""asli"", ""bagus"", ""bgt""]",3
"[""bagus"", ""bangett"", ""makasii"", ""dpt"", ""hadiah"", ""dr"", ""tokpedddddtidak"", ""terawang"", ""ukur"", ""sesuai"", ""ringan"", ""pakai"", ""warna"", ""bagus"", ""bahan"", ""serap"", ""keringat"", ""jahit"", ""rapi""]",3
"[""paket"", ""cepat"", ""bagus"", ""danrapih"", ""trimakasih"", ""kakak"", ""warna"", ""bagus"", ""ukur"", ""sesuai"", ""jahit"", ""rapi""]",2
"[""lumayan"", ""bagus"", ""bahan"", ""a"", ""cpt"", ""jga"", ""proses"", ""kirim"", ""a""]",2
"[""barang"", ""bagus"", ""panas""]",2
"[""bahan"", ""serap"", ""keringat"", ""ringan"", ""pakai""]",2
"[""murah"", ""bagus"", ""maaf"", ""ya"", ""telat"", ""kuota"", ""baju"", ""jemur"", ""ringan"", ""pakai"", ""jahit"", ""rapi"", ""ukur"", ""sesuai"", ""warna"", ""bagus"", ""bahan"", ""serap"", ""keringat"", ""tidak"", ""terawang""]",2
"[""bagus"", ""cepat"", ""barang"", ""daster"", ""bal"", ""adem"", ""pakai"", ""barang"", ""sesuai"", ""terimakasih"", ""tokopedia""]",2
"[""sesuai"", ""foto"", ""sampai"", ""cepat"", ""yg"", ""jadwal""]",2
"[""ringan"", ""pakai"", ""jahit"", ""rapi"", ""warna"", ""bagus""]",2
"[""jahit"", ""rapi"", ""warna"", ""bagus""]",2
"[""sesuai"", ""order""]",2
"[""bahan"", ""nya"", ""bagus"", ""banget""]",3
"[""kirim"", ""cepat"", ""packaging"", ""rapi"", ""produk"", ""sesuai"", ""pesan"", ""kualitas"", ""produk"", ""sesuai"", ""harga""]",2
"[""enakkk"", ""dipakenyaa"", ""bahan"", ""bagus"", ""bahan"", ""adem"", ""model"", ""kini"", ""tidak"", ""terawang"", ""warna"", ""cantik"", ""jahit"", ""rapi"", ""enak"", ""pakai""]",2
"[""bahan"", ""adem"", ""enak"", ""pakai"", ""model"", ""kini"", ""jahit"", ""rapi"", ""bahan"", ""serap"", ""keringat"", ""tidak"", ""terawang""]",2
"[""bahan"", ""adem"", ""stretch"", ""worth"", ""to"", ""buy"", ""utk"", ""harga"", ""gin"", ""yg"", ""hitam"", ""bagus"", ""banding"", ""yg"", ""putih""]",2
"[""kaos"", ""enak"", ""pakai""]",2
"[""ukur"", ""sesuai"", ""tipis"", ""mgkn"", ""krn"", ""warna"", ""putih"", ""sesuai"", ""utk"", ""hrg"", ""segitu"", ""tq"", ""selller""]",2
"[""cepet"", ""kirim"", ""nya"", ""bahan"", ""lumayan"", ""tebel"", ""mudah"", ""an"", ""nyerap"", ""keringet""]",2
"[""kualitas"", ""bahan"", ""bagus"", ""nyaman"", ""pakai"", ""tidak"", ""terawang""]",2
"[""nyaman"", ""pakai"", ""kualitas"", ""bahan"", ""bagus"", ""bahan"", ""adem""]",2
"[""kualitas"", ""bahan"", ""bagus"", ""nyaman"", ""pakai"", ""jahit"", ""rapi"", ""warna"", ""cantik"", ""ukur"", ""sesuai"", ""bahan"", ""lembut"", ""model"", ""celana"", ""cantik""]",2
"[""kualitas"", ""bahan"", ""bagus"", ""nyaman"", ""pakai"", ""jahit"", ""rapi"", ""ukur"", ""sesuai"", ""warna"", ""cantik"", ""bahan"", ""lembut"", ""bahan"", ""adem"", ""tidak"", ""terawang"", ""bahan"", ""serap"", ""keringat""]",2
"[""paket"", ""sesuai"", ""harga""]",2
"[""warna"", ""kurang"", ""sesuai"", ""gambar"", ""overall"", ""bagus""]",2
"[""bahan"", ""adem"", ""tipis"", ""terawang"", ""klo"", ""pakai"", ""sesuai"", ""dg"", ""harga"", ""bahan"", ""adem""]",2
"[""jahit"", ""rapi"", ""warna"", ""cantik"", ""ukur"", ""sesuai"", ""moga"", ""tetep"", ""amanah"", ""sukses"", ""mksh""]",2
"[""bagus"", ""sesuai"", ""gambar"", ""mantapp""]",2
"[""jahit"", ""rapi"", ""ukur"", ""sesuai"", ""model"", ""cantik"", ""warna"", ""cantik"", ""nyaman"", ""pakai"", ""bahan"", ""adem""]",2
"[""jahit"", ""rapi"", ""warna"", ""cantik"", ""bahan"", ""lembut"", ""ukur"", ""sesuai"", ""nyaman"", ""pakai"", ""model"", ""cantik"", ""bahan"", ""adem""]",2
"[""real"", ""pict"", ""kirim"", ""cepat"", ""emas"", ""rapi"", ""worth"", ""it"", ""hrga"", ""segitu"", ""next"", ""order""]",3
"[""barang"", ""bagus"", ""kirim"", ""cepat""]",2
"[""barang"", ""sesuai"", ""harga"", ""lumayan"", ""bagus""]",2
"[""barang"", ""bagus""]",2
"[""barang"", ""sesuai"", ""harga""]",2
"[""kualitas"", ""sesuai"", ""harga"", ""respon"", ""seller"", ""ok"", ""tks""]",2
"[""barang"", ""terima"", ""sesuai"", ""deskripsi"", ""repon"", ""cepat"", ""paking"", ""bagus"", ""terima"", ""kasih""]",2
"[""packing"", ""rapi"", ""respon"", ""cepatt""]",2
"[""barang"", ""sesuai"", ""deskripsi""]",2
"[""mantap"", ""bgt""]",2
"[""harga"", ""kualitas"", ""barang"", ""sesuai"", ""terima"", ""kasih"", ""seller"", ""sukses"", ""tokopedia""]",2
"[""murah"", ""cepat"", ""sesuai""]",2
"[""barang"", ""cepat"", ""terimakasih""]",2
"[""order"", ""pcs"", ""khawatir"", ""krn"", ""pas"", ""sudut"", ""packing"", ""bubble"", ""wrap"", ""robek"", ""sptnya"", ""banting"", ""kotak"", ""jg"", ""penyok"", ""tp"", ""alhamdulillah"", ""warna"", ""biru"", ""fungsi"", ""dgn"", ""baik"", ""tutup"", ""bwhnya"", ""lepas"", ""warna"", ""hitam"", ""hidup"", ""mati"", ""suara"", ""jg"", ""kurang"", ""nyaring"", ""stlh"", ""charge"", ""hidup"", ""mati"", ""alhamdulillah"", ""suara"", ""gede"", ""tdk"", ""nyaring"", ""warna"", ""biru"", ""overall"", ""lumayan"", ""bagus"", ""sesuai"", ""harga"", ""terimakasih""]",2
"[""barang"", ""sesuai"", ""pesan""]",2
"[""lansung"", ""coba"", ""positive"", ""bos""]",2
"[""udah"", ""dateng"", ""proses"", ""cepet"", ""thankyouu""]",2
"[""barang"", ""sesuai"", ""gambar"", ""sipp""]",2
"[""barang"", ""fungsi"", ""baik"", ""recommended"", ""seller""]",3
"[""barang"", ""sesuai""]",2
"[""thanks"", ""barang"", ""udh"", ""sampe"", ""cepet"", ""bgd"", ""tp"", ""maaf"", ""blm"", ""coba"", ""barang"", ""blm"", ""foto"", ""kurir"", ""oke"", ""thanks"", ""gan"", ""moga"", ""manfaat""]",2
"[""barang"", ""bagus"", ""cepat"", ""sampai"", ""cianjur"", ""best"", ""seller""]",2
"[""mantap"", ""kirim"", ""luarbiasa"", ""cepat"", ""barang"", ""oke""]",2
"[""barang"", ""cepat"", ""respon"", ""jual"", ""bagus"", ""moga""]",2
"[""fungsi"", ""baik""]",2
"[""paking"", ""rapih"", ""kondisi"", ""barang"", ""mantap"", ""kualitas"", ""sesuai"", ""harga"", ""joss""]",2
"[""fast"", ""respond"", ""packingnya"", ""bagus"", ""rapih"", ""barang"", ""yg"", ""kirim"", ""sesuai"", ""pesan"", ""terima"", ""kasih""]",2
"[""bagus"", ""simple"", ""kurang"", ""keras"", ""suara"", ""bagus""]",2
"[""kirim"", ""cepat"", ""packing"", ""rapih"", ""aman"", ""kualitas"", ""suara"", ""standar"", ""banding"", ""harga""]",2
"[""bagus"", ""mantab"", ""jernih""]",2
"[""barang"", ""bagus"", ""banget"", ""asli"", ""harga"", ""sgni"", ""dpt"", ""quality"", ""wireless"", ""microphone"", ""kek"", ""gni"", ""the"", ""best""]",2
"[""produk"", ""mantap"", ""packingnya"", ""bagus""]",2
"[""pesan"", ""sdh"", ""terima"", ""dlm"", ""baik"", ""cpt"", ""sampai"", ""dpt"", ""bonus"", ""stik"", ""terima"", ""kasih"", ""seller"", ""kurir""]",2
"[""produk"", ""terima"", ""cek"", ""sesuai"", ""deskripsi"", ""gambar"", ""produk"", ""tes"", ""coba"", ""fungsi"", ""baik""]",2
"[""kirim"", ""barang"", ""cepat"", ""sesuai"", ""spec"", ""barang""]",2
"[""barang"", ""sesuai"", ""thx"", ""toko"", ""dia""]",2
"[""barang"", ""update"", ""bintang"", ""cek"", ""kondisi"", ""barang""]",2
"[""lumayan"", ""panas""]",2
"[""barang"", ""sesuai"", ""thank"", ""you""]",2
"[""bagus"", ""barang"", ""cocok"", ""latih"", ""sticking"", ""anak""]",2
"[""bagus"", ""barang"", ""cepat""]",2
"[""trima"", ""kasih"", ""szsdrum"", ""barang"", ""sdh"", ""sukses"", ""szsdrum""]",2
"[""mantap"", ""barang""]",2
"[""pantul"", ""bagus"", ""lumayan""]",2
"[""barang"", ""terima"", ""cuman"", ""ngelupas"", ""kayu"", ""tp"", ""ok"", ""terima"", ""kasih""]",2
"[""safety"", ""packaging"", ""terima"", ""kasih"", ""moga"", ""awet"", ""top"", ""seller""]",2
"[""barang"", ""bagus"", ""packing"", ""rapih"", ""mantap"", ""biar"", ""bintang"", ""bicara""]",2
"[""puas"", ""barang"", ""bagus"", ""tidak""]",2
"[""produk"", ""bagus"", ""fungsi"", ""baik""]",2
"[""positive"", ""product"", ""sesuai"", ""deskripsi""]",2
"[""barang"", ""trima"", ""dgn"", ""baik"", ""rapi"", ""suara"", ""nya"", ""oke"", ""thanks""]",2
"[""barang"", ""ga"", ""kirim""]",1
"[""tidak"", ""sesuai"", ""ekspektasi"", ""suara"", ""mic"", ""ga"", ""ubah""]",1
"[""kecewa"", ""belanja"", ""barang"", ""tidak"", ""ganti"", ""kurir"", ""gak"", ""jual"", ""gak"", ""koperatif""]",0
"[""jual"", ""calo"", ""jual"", ""barang"", ""orang"", ""chat"", ""gak"", ""hati""]",1
"[""ngga"", ""cocok"", ""hp"", ""realme"", ""pro"", ""ngga"", ""konek"", ""manual"", ""pake"", ""bahasa"", ""china"", ""sulit"", ""paham""]",1
"[""gk"", ""nyalah"", ""parah""]",0
"[""deskripsi"", ""produk"", ""tdk"", ""usb"", ""tdk"", ""cocok"", ""hp"", ""samsung""]",4
"[""pas"", ""barang"", ""nggak"", ""fungsi"", ""coba"", ""fungsi"", ""suara"", ""terima"", ""dgn"", ""baik"", ""transaksi"", ""langsung"", ""klik"", ""selesai"", ""besok"", ""error"", ""sisi"", ""jual"", ""nggak"", ""dgn"", ""baik"", ""produk"", ""error"", ""setlh"", ""transaksi"", ""klik"", ""selesai"", ""nggak"", ""retur"", ""paksa"", ""ulas"", ""edit"", ""bintang"", ""deh"", ""pake"", ""yg"", ""model"", ""kabel""]",1
"[""kurang"", ""komunikatif""]",1
"[""barang"", ""nya"", ""sdh"", ""coba"", ""tdk"", ""pungsi"", ""dgn"", ""baik"", ""nggak"", ""conek"", ""dgn"", ""iphone"", ""sy""]",4
"[""dipake"", ""x"", ""charger"", ""indikator"", ""udh"", ""ga"", ""nyala"", ""udh"", ""ga"", ""dipake"", ""gimana"", ""sampe"", ""tindak"", ""nyata"", ""urus"", ""garansi""]",1
"[""barang"", ""rusak"", ""jual"", ""emang"", ""ngehek""]",0
"[""produk"", ""gores"", ""ga"", ""rapi"", ""kotor"", ""pinggir"", ""kirim"", ""cepat"", ""smpe""]",1
"[""barang"", ""bgus"", ""cman"", ""kurang"", ""puas"", ""dgn"", ""pakingya"", ""gak"", ""rapi"", ""sticknyapun"", ""cpot"", ""tolong"", ""baik"", ""byar"", ""toko"", ""laris""]",4
"[""kurang"", ""suka"", ""bau"", ""karet"", ""sengat""]",1
"[""barang"", ""sampai"", ""respon"", ""jual"", ""lambat"", ""kecewa""]",4
"[""qualitas"", ""jelek"", ""bau"", ""cat"", ""pad"", ""ya"", ""gelombang""]",1
"[""kirim"", ""sih"", ""cepat"", ""barang"", ""bruntusan"", ""gitu"", ""teman"", ""beli"", ""drum"", ""pad"", ""bahan"", ""karet"", ""malang"", ""alus"", ""yg"", ""beli"", ""bruntusan"", ""ekspetasi"", ""bagus"", ""dapat"", ""yg"", ""jelek"", ""tdk"", ""sesuai"", ""foto"", ""yg"", ""pajang"", ""jual""]",1
"[""barang"", ""tidak"", ""sesuai"", ""yg"", ""iklan"", ""nya"", ""bekas""]",1
"[""barang"", ""tidak"", ""sesuai"", ""gambar"", ""tawar""]",4
"[""gores"", ""bekas"", ""habis"", ""kayu"", ""patah""]",1
"[""maap"", ""kecewa"", ""krn"", ""yg"", ""terima"", ""beda"", ""gambar"", ""alas"", ""tdk"", ""bevel"", ""spt"", ""gambar""]",4
"[""teman"", ""yg"", ""terjun"", ""dunia"", ""musik"", ""barang"", ""kurang"", ""muas"", ""mohon"", ""baik"", ""produk"", ""thx""]",4
"[""kondisi"", ""drum"", ""pad"", ""nggak"", ""rapih"", ""lem"", ""belepotan""]",1
"[""file"", ""cd"", ""kosong"", ""tidak"", ""rekomendasi""]",1
"[""respon"", ""no"", ""recomended""]",1
"[""barang"", ""tidak"", ""sesuai"", ""warna"", ""mesan"", ""hitam"", ""kasih"", ""warna"", ""brown"", ""kirim"", ""tp"", ""barang"", ""bagus""]",1
"[""tidak"", ""recommended""]",0
"[""pianika"", ""tuts"", ""nada"", ""ga"", ""bunyi"", ""suara"", ""hilang"", ""chat"", ""no"", ""respon"", ""online""]",1
[],1
"[""pesan"", ""warna"", ""biru"", ""kirim"", ""warna"", ""pink"", ""anak"", ""cowok"", ""packing"", ""lelet"", ""jam"", ""kecewa""]",4
"[""seller"", ""kurang"", ""komunikatif"", ""pesan"", ""warna"", ""biru"", ""kirim"", ""warna"", ""pink"", ""pemberitahuan"", ""beli"", ""kado"", ""tidak"", ""utk"", ""mohon"", ""depan"", ""baik""]",1
"[""selang"", ""robek"", ""tas"", ""jg"", ""robel"", ""sudut""]",1
"[""barang"", ""terima"", ""kondisi"", ""tidak"", ""pecah"", ""salah"", ""tuts"", ""nya""]",1
"[""gk"", ""kirim"", ""uang"", ""gojek"", ""hilang"", ""dehhh""]",1
"[""customer"", ""servis"", ""pesan"", ""same"", ""day"", ""delivery"", ""nyampe"", ""besok"", ""malam"", ""komplen"", ""cuci"", ""tangan"", ""ga"", ""tau"", ""really"", ""negative"", ""ga"", ""beli"", ""barang"", ""tokopedia""]",4
"[""barang"", ""minggu"", ""nyampe"", ""x"", ""jne"", ""pedati"", ""urusin"", ""barang"", ""evaluasi"", ""bos"", ""biar"", ""nggk"", ""gin"", ""cape"", ""ribet"", ""urusinnya"", ""nggk"", ""dpt""]",1
"[""charger"", ""gak"", ""hidup"", ""tolong"", ""solusi"", ""tidak"", ""pake""]",1
"[""kecewa"", ""suara"", ""rekam""]",4
"[""sayang"", ""tukar"", ""rana"", ""yg"", ""fungsi"", ""mahal"", ""ongkir""]",1
"[""build"", ""quality"", ""kurang"", ""ok""]",4
"[""kualitas"", ""jelek"", ""suara"", ""mic"", ""udah"", ""max"", ""suara""]",4
"[""kecewa"", ""barang"", ""suara"", ""keluarin"", ""ga"", ""gede"", ""udah"", ""maksimal""]",4
"[""barang"", ""tidak"", ""atur"", ""echo"", ""putar"", ""tpi"", ""tetep"", ""tidak"", ""effect"", ""tombol"", ""joga"", ""tidak"", ""pencet"", ""pokok"", ""kecewa""]",4
"[""produk"", ""tiru"", ""cacad"", ""gx"", ""ricord"", ""beli"", ""beli"", ""produk"", ""kalo"", ""tidak"", ""rugi"", ""baik"", ""beli"", ""merk"", ""taffware"", ""taffstudio"", ""produksi"", ""v"", ""casing"", ""tp"", ""kualitas"", ""dri"", ""buang"", ""buang"", ""duit"", ""clip"", ""on"", ""aja"", ""ricord"", ""suara"", ""suondcard"", ""gx"", ""product"", ""gx""]",1
"[""noise"", ""banget"", ""suranyaa"", ""gabisa"", ""dipake""]",0
"[""lubang"", ""microfonnya"", ""error"", ""bunyi"", ""nging"", ""gabisa"", ""pakai""]",1
"[""tidak"", ""rekomended"", ""suara"", ""ancur"", ""nois"", ""nya"", ""kacau"", ""nyesel"", ""kualitas"", ""ga"", ""bagus"", ""ga"", ""kepake""]",4
"[""ga"", ""pakai""]",1
"[""sesuai"", ""harga"", ""kualitas"", ""buruk"", ""pas"", ""colok"", ""komputer"", ""colokin"", ""headphone"", ""jack"", ""port"", ""headphone"", ""jack"", ""usb"", ""nya"", ""headset"", ""nyala"", ""kanan"", ""doang"", ""headset"", ""pas"", ""dicolokin"", ""hedphone"", ""jack"", ""nya"", ""nyala"", ""kualitas"", ""mic"", ""buruk"", ""bener"", ""bener"", ""beli"", ""beli"", ""vention"", ""sound"", ""card"", ""aja"", ""kualitas"", ""bagus"", ""mahal"", ""tidak"", ""sesuai"", ""foto"", ""liat"", ""murah"", ""aduh"", ""ilang"", ""ribu""]",1
"[""beli"", ""pake"", ""stik"", ""yg"", ""nya"", ""eror"", ""suka"", ""mencet"", ""kecewa"", ""dah""]",4
"[""patah"", ""dasar"", ""baut"", ""patah"", ""ane"", ""lem"", ""aja"", ""moga"", ""pakai"", ""mo"", ""balikin"", ""rugi"", ""ongkir"", ""terima"", ""nasib"", ""aja""]",4
